actor,region,dmu,land_area,land_lease_value_idr,labor_cost_idr,seed_purchase_value_idr,fertilizer_purchase_value_idr,pesticide_purchase_value_idr,equipment_rent_value_idr,production_value_idr,number_of_machines,value_of_milled_grains_idr,amount_of_milled_rice,supporting_equipment_cost_idr,value_of_milled_rice_idr,total_revenue_of_milling_machine_idr,total_rice_purchase_kg,total_rice_purchase_value_idr,building_rent_cost_idr,value_of_rice_sold_idr,total_precipitation,precipitation_quality,value_of_rice_purchase_idr,total_cost,output_value,margin,rc_ratio,margin_ratio,quantity_proxy,cost_per_quantity
Farmer,Subang,12,5000.0,17500000.0,7000000.0,1150000.0,5000000.0,650000.0,7500009.0,66150000.0,,,,,,,,,,,,,,38800009.0,66150000.0,27349991.0,1.704896511750809,0.7048965117508091,5000.0,7760.0018
Farmer,Subang,13,1700.0,2975000.0,3000000.0,391000.0,2550000.0,221000.0,7470000.0,23400000.0,,,,,,,,,,,,,,16607000.0,23400000.0,6793000.0,1.4090443788763773,0.40904437887637746,1700.0,9768.823529411764
Farmer,Subang,14,1000.0,5000000.0,700000.0,150000.0,1500000.0,130000.0,7500009.0,13050000.0,,,,,,,,,,,,,,14980009.0,13050000.0,-1930009.0,0.8711610253371677,-0.1288389746628323,1000.0,14980.009
Farmer,Subang,15,1000.0,5000000.0,1200000.0,150000.0,2000000.0,130000.0,2500000.0,13050000.0,,,,,,,,,,,,,,10980000.0,13050000.0,2070000.0,1.1885245901639345,0.1885245901639344,1000.0,10980.0
Farmer,Subang,16,1400.0,980000.0,500000.0,322000.0,1820000.0,182000.0,330000.0,17550000.0,,,,,,,,,,,,,,4134000.0,17550000.0,13416000.0,4.245283018867925,3.2452830188679247,1400.0,2952.8571428571427
Farmer,Subang,17,2520.0,2016000.0,500000.0,579600.0,3276000.0,327600.0,272000.0,33300000.0,,,,,,,,,,,,,,6971200.0,33300000.0,26328800.0,4.7767959605232955,3.776795960523296,2520.0,2766.3492063492063
Farmer,Subang,18,1400.0,1260000.0,500000.0,322000.0,1820000.0,182000.0,295000.0,17550000.0,,,,,,,,,,,,,,4379000.0,17550000.0,13171000.0,4.007764329755652,3.007764329755652,1400.0,3127.8571428571427
Farmer,Subang,19,1500.0,15000000.0,1500000.0,150000.0,1950000.0,195000.0,2450000.0,19800000.0,,,,,,,,,,,,,,21245000.0,19800000.0,-1445000.0,0.9319839962344081,-0.0680160037655919,1500.0,14163.333333333334
Farmer,Subang,20,750.0,3000000.0,1000000.0,150000.0,1500000.0,97500.0,2225000.0,9900000.0,,,,,,,,,,,,,,7972500.0,9900000.0,1927500.0,1.2417685794920037,0.24176857949200375,750.0,10630.0
Farmer,Subang,21,750.0,3000000.0,1000000.0,150000.0,1500000.0,97500.0,2225000.0,9900000.0,,,,,,,,,,,,,,7972500.0,9900000.0,1927500.0,1.2417685794920037,0.24176857949200375,750.0,10630.0
Farmer,Subang,22,1700.0,9860000.0,2000000.0,391000.0,2550000.0,221000.0,3900000.0,23850000.0,,,,,,,,,,,,,,18922000.0,23850000.0,4928000.0,1.2604375858788712,0.26043758587887117,1700.0,11130.588235294117
Farmer,Subang,23,20000.0,50000000.0,15000000.0,4600000.0,26000000.0,2600000.0,2200000.0,267300000.0,,,,,,,,,,,,,,100400000.0,267300000.0,166900000.0,2.662350597609562,1.6623505976095618,20000.0,5020.0
Farmer,Subang,24,15000.0,39000000.0,12000000.0,3450000.0,19500000.0,1950000.0,1390000.0,84150000.0,,,,,,,,,,,,,,77290000.0,84150000.0,6860000.0,1.0887566308707466,0.08875663087074653,15000.0,5152.666666666667
Farmer,Subang,25,7250.0,34800000.0,8500000.0,1667500.0,9425000.0,942500.0,915000.0,41850000.0,,,,,,,,,,,,,,56250000.0,41850000.0,-14400000.0,0.744,-0.256,7250.0,7758.620689655172
Farmer,Subang,26,10000.0,35000000.0,10000000.0,2300000.0,13000000.0,1300000.0,1190000.0,133650000.0,,,,,,,,,,,,,,62790000.0,133650000.0,70860000.0,2.128523650262781,1.1285236502627807,10000.0,6279.0
Farmer,Subang,27,1600.0,3040000.0,700000.0,560000.0,2080000.0,208000.0,670000.0,22950000.0,,,,,,,,,,,,,,7258000.0,22950000.0,15692000.0,3.1620281069165057,2.1620281069165057,1600.0,4536.25
Farmer,Subang,28,5000.0,8750000.0,6500000.0,750000.0,6500000.0,500000.0,690000.0,34200000.0,,,,,,,,,,,,,,23690000.0,34200000.0,10510000.0,1.4436471084845925,0.44364710848459266,5000.0,4738.0
Farmer,Subang,29,2500.0,4375000.0,550000.0,500000.0,3250000.0,350000.0,690000.0,33300000.0,,,,,,,,,,,,,,9715000.0,33300000.0,23585000.0,3.427689140504375,2.427689140504375,2500.0,3886.0
Farmer,Subang,30,10000.0,18000000.0,9000000.0,2300000.0,13000000.0,1300000.0,1190000.0,59400000.0,,,,,,,,,,,,,,44790000.0,59400000.0,14610000.0,1.3261888814467515,0.3261888814467515,10000.0,4479.0
Farmer,Subang,31,1000.0,1800000.0,500000.0,100277.15154898001,1300000.0,500000.0,440000.0,13050000.0,,,,,,,,,,,,,,4640277.15154898,13050000.0,8409722.84845102,2.8123320167726953,1.8123320167726953,1000.0,4640.277151548979
Farmer,Subang,32,9000.0,17100000.0,12000000.0,2070000.0,11700000.0,1170000.0,1090000.0,118800000.0,,,,,,,,,,,,,,45130000.0,118800000.0,73670000.0,2.632395302459561,1.6323953024595612,9000.0,5014.444444444444
Farmer,Subang,33,2700.0,4725000.0,700000.0,405000.0,3510000.0,297000.0,595000.0,26700000.0,,,,,,,,,,,,,,10232000.0,26700000.0,16468000.0,2.6094605160281468,1.609460516028147,2700.0,3789.6296296296296
Farmer,Subang,34,4500.0,7875000.0,1200000.0,450000.0,5850000.0,585000.0,640000.0,39825000.0,,,,,,,,,,,,,,16600000.0,39825000.0,23225000.0,2.3990963855421685,1.3990963855421688,4500.0,3688.8888888888887
Farmer,Subang,35,1300.0,2340000.0,690000.0,520000.0,1690000.0,325000.0,450000.0,13050000.0,,,,,,,,,,,,,,6015000.0,13050000.0,7035000.0,2.169576059850374,1.1695760598503742,1300.0,4626.923076923077
Farmer,Subang,36,8000.0,15200000.0,8500000.0,1840000.0,10400000.0,1040000.0,990000.0,71100000.0,,,,,,,,,,,,,,37970000.0,71100000.0,33130000.0,1.8725309454832764,0.8725309454832763,8000.0,4746.25
Farmer,Subang,37,1800.0,3150000.0,1350000.0,630000.0,2340000.0,360000.0,730000.0,17050000.0,,,,,,,,,,,,,,8560000.0,17050000.0,8490000.0,1.9918224299065421,0.991822429906542,1800.0,4755.555555555556
Farmer,Subang,38,1500.0,2625000.0,690000.0,450000.0,1950000.0,240000.0,490000.0,13050000.0,,,,,,,,,,,,,,6445000.0,13050000.0,6605000.0,2.024825446082234,1.0248254460822344,1500.0,4296.666666666667
Farmer,Subang,39,1800.0,3240000.0,500000.0,630000.0,2340000.0,234000.0,730000.0,17050000.0,,,,,,,,,,,,,,7674000.0,17050000.0,9376000.0,2.221787855095126,1.2217878550951264,1800.0,4263.333333333333
Farmer,Subang,40,5000.0,9500000.0,6600000.0,500000.0,6500000.0,500000.0,690000.0,51300000.0,,,,,,,,,,,,,,24290000.0,51300000.0,27010000.0,2.1119802387813915,1.1119802387813915,5000.0,4858.0
Farmer,Subang,41,1100.0,1925000.0,500000.0,330000.0,1430000.0,330000.0,520000.0,10400000.0,,,,,,,,,,,,,,5035000.0,10400000.0,5365000.0,2.0655412115193643,1.0655412115193645,1100.0,4577.272727272727
Farmer,Subang,42,1800.0,3150000.0,1350000.0,630000.0,2340000.0,234000.0,730000.0,17050000.0,,,,,,,,,,,,,,8434000.0,17050000.0,8616000.0,2.0215793217927436,1.0215793217927436,1800.0,4685.555555555556
Farmer,Subang,43,7250.0,13050000.0,1965000.0,725000.0,9425000.0,942500.0,840000.0,69750000.0,,,,,,,,,,,,,,26947500.0,69750000.0,42802500.0,2.5883662677428334,1.5883662677428332,7250.0,3716.896551724138
Farmer,Subang,44,3000.0,48000000.0,700000.0,450000.0,3900000.0,480000.0,790000.0,25650000.0,,,,,,,,,,,,,,54320000.0,25650000.0,-28670000.0,0.4722017673048601,-0.5277982326951399,3000.0,18106.666666666668
Farmer,Subang,45,2000.0,3800000.0,1200000.0,460000.0,2600000.0,260000.0,790000.0,25650000.0,,,,,,,,,,,,,,9110000.0,25650000.0,16540000.0,2.8155872667398465,1.8155872667398463,2000.0,4555.0
Farmer,Subang,46,4500.0,7875000.0,650000.0,450000.0,5850000.0,585000.0,640000.0,39825000.0,,,,,,,,,,,,,,16050000.0,39825000.0,23775000.0,2.4813084112149535,1.4813084112149533,4500.0,3566.6666666666665
Farmer,Subang,47,5000.0,8750000.0,5000000.0,1150000.0,6500000.0,650000.0,440000.0,48500000.0,,,,,,,,,,,,,,22490000.0,48500000.0,26010000.0,2.156514006224989,1.1565140062249888,5000.0,4498.0
Farmer,Subang,48,2000.0,3600000.0,500000.0,200000.0,2600000.0,260000.0,590000.0,25650000.0,,,,,,,,,,,,,,7750000.0,25650000.0,17900000.0,3.3096774193548386,2.3096774193548386,2000.0,3875.0
Farmer,Subang,49,10000.0,19000000.0,9250000.0,2300000.0,13000000.0,1300000.0,990000.0,83200000.0,,,,,,,,,,,,,,45840000.0,83200000.0,37360000.0,1.8150087260034904,0.8150087260034904,10000.0,4584.0
Farmer,Subang,50,8000.0,14000000.0,6000000.0,1840000.0,10400000.0,1040000.0,990000.0,50050000.0,,,,,,,,,,,,,,34270000.0,50050000.0,15780000.0,1.4604610446454624,0.4604610446454625,8000.0,4283.75
Farmer,Subang,51,7250.0,12687500.0,1965000.0,725000.0,9425000.0,942500.0,840000.0,69750000.0,,,,,,,,,,,,,,26585000.0,69750000.0,43165000.0,2.623659958623284,1.6236599586232838,7250.0,3666.896551724138
Farmer,Subang,52,5000.0,9000000.0,800000.0,500000.0,6500000.0,700000.0,690000.0,29700000.0,,,,,,,,,,,,,,18190000.0,29700000.0,11510000.0,1.6327652556349643,0.6327652556349642,5000.0,3638.0
Farmer,Subang,53,1850.0,3515000.0,500000.0,277500.0,2405000.0,240500.0,377500.0,5400000.0,,,,,,,,,,,,,,7315500.0,5400000.0,-1915500.0,0.7381587041213861,-0.2618412958786139,1850.0,3954.324324324324
Farmer,Subang,54,1600.0,2800000.0,500000.0,240000.0,2080000.0,200000.0,370000.0,14080000.0,,,,,,,,,,,,,,6190000.0,14080000.0,7890000.0,2.274636510500808,1.2746365105008077,1600.0,3868.75
Farmer,Subang,55,1850.0,3237500.0,500000.0,277500.0,2405000.0,185000.0,327500.0,18300000.0,,,,,,,,,,,,,,6932500.0,18300000.0,11367500.0,2.6397403534078614,1.6397403534078616,1850.0,3747.2972972972975
Farmer,Subang,56,2300.0,4140000.0,500000.0,345000.0,2990000.0,300000.0000000008,510000.0,57500000.0,,,,,,,,,,,,,,8785000.0,57500000.0,48715000.0,6.545247581104155,5.545247581104155,2300.0,3819.5652173913045
Farmer,Subang,57,1700.0,3230000.0,500000.0,255000.0,2210000.0,170000.0,339000.0,11300000.0,,,,,,,,,,,,,,6704000.0,11300000.0,4596000.0,1.6855608591885443,0.6855608591885441,1700.0,3943.529411764706
Farmer,Subang,58,5000.0,8750000.0,7000000.0,1150000.0,6500000.0,650000.0,540000.0,43500000.0,,,,,,,,,,,,,,24590000.0,43500000.0,18910000.0,1.769011793411956,0.7690117934119561,5000.0,4918.0
Farmer,Subang,59,8000.0,14000000.0,6000000.0,1840000.0,10400000.0,1040000.0,990000.0,50050000.0,,,,,,,,,,,,,,34270000.0,50050000.0,15780000.0,1.4604610446454624,0.4604610446454625,8000.0,4283.75
Farmer,Subang,60,8000.0,14400000.0,6000000.0,1840000.0,10400000.0,1040000.0,990000.0,51700000.0,,,,,,,,,,,,,,34670000.0,51700000.0,17030000.0,1.4912027689645226,0.49120276896452264,8000.0,4333.75
Farmer,Subang,61,2000.0,3800000.0,500000.0,200000.0,2600000.0,260000.0,590000.0,67900000.0,,,,,,,,,,,,,,7950000.0,67900000.0,59950000.0,8.540880503144654,7.540880503144654,2000.0,3975.0
Farmer,Subang,62,10000.0,17500000.0,9250000.0,2300000.0,13000000.0,1300000.0,990000.0,83200000.0,,,,,,,,,,,,,,44340000.0,83200000.0,38860000.0,1.8764095624718087,0.8764095624718088,10000.0,4434.0
Farmer,Subang,63,1100.0,1925000.0,500000.0,330000.0,1430000.0,330000.0,520000.0,9900000.0,,,,,,,,,,,,,,5035000.0,9900000.0,4865000.0,1.9662363455809335,0.9662363455809335,1100.0,4577.272727272727
Farmer,Subang,64,3000.0,5400000.0,700000.0,690000.0,3900000.0,480000.0,790000.0,24150000.0,,,,,,,,,,,,,,11960000.0,24150000.0,12190000.0,2.019230769230769,1.0192307692307692,3000.0,3986.6666666666665
Farmer,Subang,65,5000.0,9500000.0,1000000.0,1150000.0,6500000.0,650000.0,690000.0,31200000.0,,,,,,,,,,,,,,19490000.0,31200000.0,11710000.0,1.6008209338122115,0.6008209338122114,5000.0,3898.0
Farmer,Subang,66,5000.0,8750000.0,5500000.0,1150000.0,6500000.0,650000.0,690000.0,44550000.0,,,,,,,,,,,,,,23240000.0,44550000.0,21310000.0,1.9169535283993115,0.9169535283993115,5000.0,4648.0
Farmer,Subang,67,3000.0,5250000.0,600000.0,690000.0,3900000.0,390000.0,350000.0,24300000.0,,,,,,,,,,,,,,11180000.0,24300000.0,13120000.0,2.1735241502683365,1.1735241502683362,3000.0,3726.6666666666665
Farmer,Subang,68,2800.0,5040000.0,500000.0,644000.0,3640000.0,364000.0,330000.0,24150000.0,,,,,,,,,,,,,,10518000.0,24150000.0,13632000.0,2.2960638904734743,1.296063890473474,2800.0,3756.4285714285716
Farmer,Subang,69,1200.0,2280000.0,500000.0,120000.0,1560000.0,168000.0,350000.0,9700000.0,,,,,,,,,,,,,,4978000.0,9700000.0,4722000.0,1.948573724387304,0.9485737243873041,1200.0,4148.333333333333
Farmer,Subang,70,2300.0,4025000.0,500000.0,529000.0,2990000.0,299000.0,395000.0,16524492.753623188,,,,,,,,,,,,,,8738000.0,16524492.753623188,7786492.753623188,1.8911069756950318,0.8911069756950317,2300.0,3799.1304347826085
Farmer,Subang,71,1700.0,2975000.0,500000.0,170000.0,2210000.0,221000.0,390000.0,13050000.0,,,,,,,,,,,,,,6466000.0,13050000.0,6584000.0,2.018249304051964,1.018249304051964,1700.0,3803.529411764706
Farmer,Subang,72,1650.0,2970000.0,500000.0,379500.0,2145000.0,214500.0,380000.0,13050000.0,,,,,,,,,,,,,,6589000.0,13050000.0,6461000.0,1.9805736834117469,0.9805736834117469,1650.0,3993.3333333333335
Farmer,Subang,73,1800.0,3420000.0,500000.0,414000.0,2340000.0,234000.0,320000.0,15150000.0,,,,,,,,,,,,,,7228000.0,15150000.0,7922000.0,2.096015495296071,1.0960154952960708,1800.0,4015.5555555555557
Farmer,Subang,74,4200.0,7350000.0,650000.0,966000.0,5460000.0,546000.0,470000.0,32620000.0,,,,,,,,,,,,,,15442000.0,32620000.0,17178000.0,2.112420670897552,1.1124206708975521,4200.0,3676.6666666666665
Farmer,Subang,75,3500.0,6125000.0,700000.0,805000.0,4550000.0,455000.0,400000.0,25250000.0,,,,,,,,,,,,,,13035000.0,25250000.0,12215000.0,1.9370924434215573,0.9370924434215574,3500.0,3724.285714285714
Farmer,Subang,76,2600.0,4680000.0,600000.0,598000.0,3380000.0,338000.0,310000.0,20400000.0,,,,,,,,,,,,,,9906000.0,20400000.0,10494000.0,2.059357964869776,1.059357964869776,2600.0,3810.0
Farmer,Subang,77,5000.0,9500000.0,6000000.0,1150000.0,6500000.0,650000.0,550000.0,38800000.0,,,,,,,,,,,,,,24350000.0,38800000.0,14450000.0,1.593429158110883,0.5934291581108829,5000.0,4870.0
Farmer,Tasikmalaya,1,4200.0,7350000.0,2295000.0,966000.0,5460000.0,546000.0,610000.0,54450000.0,,,,,,,,,,,,,,17227000.0,54450000.0,37223000.0,3.1607360538689266,2.1607360538689266,4200.0,4101.666666666667
Farmer,Tasikmalaya,2,3900.0,7020000.0,875000.0,897000.0,5070000.0,507000.0,970000.0,50400000.0,,,,,,,,,,,,,,15339000.0,50400000.0,35061000.0,3.285742225699198,2.285742225699198,3900.0,3933.076923076923
Farmer,Tasikmalaya,3,3920.0,7448000.0,600000.0,901600.0,5096000.0,509600.0,778000.0,50400000.0,,,,,,,,,,,,,,15333200.0,50400000.0,35066800.0,3.2869851042182976,2.2869851042182976,3920.0,3911.530612244898
Farmer,Tasikmalaya,4,2272.0,3976000.0,1200000.0,522560.0,2953600.0,295360.0,417200.0,29700000.0,,,,,,,,,,,,,,9364720.0,29700000.0,20335280.0,3.1714776309382446,2.1714776309382446,2272.0,4121.795774647887
Farmer,Tasikmalaya,5,10000.0,18000000.0,4000000.0,1500000.0,13000000.0,1300000.0,1700000.0,59400000.0,,,,,,,,,,,,,,39500000.0,59400000.0,19900000.0,1.5037974683544304,0.5037974683544304,10000.0,3950.0
Farmer,Tasikmalaya,6,1680.0,1344000.0,500000.0,386400.0,2184000.0,218400.0,526000.0,23400000.0,,,,,,,,,,,,,,5158800.0,23400000.0,18241200.0,4.535938590369853,3.5359385903698533,1680.0,3070.714285714286
Farmer,Tasikmalaya,7,2100.0,1470000.0,790000.0,483000.0,2730000.0,273000.0,610000.0,27900000.0,,,,,,,,,,,,,,6356000.0,27900000.0,21544000.0,4.389553178099433,3.3895531780994337,2100.0,3026.6666666666665
Farmer,Tasikmalaya,8,7000.0,7700000.0,5000000.0,1610000.0,9100000.0,910000.0,1450000.0,94050000.0,,,,,,,,,,,,,,25770000.0,94050000.0,68280000.0,3.649592549476135,2.649592549476135,7000.0,3681.4285714285716
Farmer,Tasikmalaya,9,700.0,770000.0,500000.0,161000.0,910000.0,91000.0,190000.0,3410000.0,,,,,,,,,,,,,,2622000.0,3410000.0,788000.0,1.3005339435545384,0.3005339435545385,700.0,3745.714285714286
Farmer,Tasikmalaya,10,3850.0,4620000.0,5000000.0,885500.0,5005000.0,500500.0,820000.0,49500000.0,,,,,,,,,,,,,,16831000.0,49500000.0,32669000.0,2.9410017230111105,1.9410017230111105,3850.0,4371.688311688312
Farmer,Tasikmalaya,11,1680.0,1680000.0,500000.0,386400.0,2184000.0,218400.0,386000.0,23400000.0,,,,,,,,,,,,,,5354800.0,23400000.0,18045200.0,4.369911107791141,3.3699111077911406,1680.0,3187.3809523809523
Farmer,Tasikmalaya,12,4200.0,4620000.0,5000000.0,966000.0,5460000.0,546000.0,890000.0,54450000.0,,,,,,,,,,,,,,17482000.0,54450000.0,36968000.0,3.114632193112916,2.114632193112916,4200.0,4162.380952380952
Farmer,Tasikmalaya,13,2520.0,2520000.0,500000.0,579600.0,3276000.0,327600.0,292000.0,33300000.0,,,,,,,,,,,,,,7495200.0,33300000.0,25804800.0,4.442843419788665,3.4428434197886646,2520.0,2974.285714285714
Farmer,Tasikmalaya,14,6020.0,6020000.0,5000000.0,1384600.0,7826000.0,782600.0,1254000.0,79200000.0,,,,,,,,,,,,,,22267200.0,79200000.0,56932800.0,3.5568010347057557,2.5568010347057557,6020.0,3698.8704318936875
Farmer,Tasikmalaya,15,700.0,700000.0,500000.0,161000.0,910000.0,91000.0,190000.0,3305000.0,,,,,,,,,,,,,,2552000.0,3305000.0,753000.0,1.2950626959247649,0.2950626959247649,700.0,3645.714285714286
Farmer,Tasikmalaya,16,1960.0,1960000.0,500000.0,450800.0,2548000.0,254800.0,442000.0,10100000.0,,,,,,,,,,,,,,6155600.0,10100000.0,3944400.0,1.6407823770225485,0.6407823770225486,1960.0,3140.612244897959
Farmer,Tasikmalaya,17,3290.0,2961000.0,560000.0,756700.0,4277000.0,427700.0,1037000.0,42300000.0,,,,,,,,,,,,,,10019400.0,42300000.0,32280600.0,4.221809689202947,3.221809689202946,3290.0,3045.4103343465044
Farmer,Tasikmalaya,18,840.0,1764000.0,500000.0,193200.0,1092000.0,109200.0,213000.0,3690000.0,,,,,,,,,,,,,,3871400.0,3690000.0,-181400.0,0.9531435656351708,-0.04685643436482926,840.0,4608.809523809524
Farmer,Tasikmalaya,19,910.0,910000.0,500000.0,209300.0,1183000.0,118300.0,232000.0,12250000.0,,,,,,,,,,,,,,3152600.0,12250000.0,9097400.0,3.8856816595825667,2.8856816595825667,910.0,3464.3956043956046
Farmer,Tasikmalaya,20,3500.0,3500000.0,500000.0,805000.0,4550000.0,455000.0,750000.0,16875000.0,,,,,,,,,,,,,,10560000.0,16875000.0,6315000.0,1.5980113636363635,0.5980113636363636,3500.0,3017.1428571428573
Farmer,Tasikmalaya,21,980.0,980000.0,500000.0,225400.0,1274000.0,127400.0,246000.0,4709000.0,,,,,,,,,,,,,,3352800.0,4709000.0,1356200.0,1.4044977332378907,0.40449773323789073,980.0,3421.2244897959185
Farmer,Tasikmalaya,22,1400.0,1400000.0,500000.0,322000.0,1820000.0,182000.0,400000.0,6540000.0,,,,,,,,,,,,,,4624000.0,6540000.0,1916000.0,1.4143598615916955,0.4143598615916955,1400.0,3302.8571428571427
Farmer,Tasikmalaya,23,2240.0,2240000.0,500000.0,515200.0,2912000.0,291200.0,498000.0,10200000.0,,,,,,,,,,,,,,6956400.0,10200000.0,3243600.0,1.466275659824047,0.4662756598240469,2240.0,3105.535714285714
Farmer,Tasikmalaya,24,1120.0,1120000.0,500000.0,257600.0,1456000.0,145600.0,274000.0,5220000.0,,,,,,,,,,,,,,3753200.0,5220000.0,1466800.0,1.3908131727592454,0.39081317275924543,1120.0,3351.0714285714284
Farmer,Tasikmalaya,25,880.0,1584000.0,1350000.0,308000.0,1144000.0,114400.0,894000.0,10500000.0,,,,,,,,,,,,,,5394400.0,10500000.0,5105600.0,1.9464629986652826,0.9464629986652825,880.0,6130.0
Farmer,Tasikmalaya,26,3080.0,3080000.0,500000.0,708400.0,4004000.0,400400.0,676000.0,14850000.0,,,,,,,,,,,,,,9368800.0,14850000.0,5481200.0,1.5850482452395185,0.5850482452395184,3080.0,3041.818181818182
Farmer,Tasikmalaya,27,3220.0,3220000.0,500000.0,740600.0,4186000.0,418600.0,694000.0,16200000.0,,,,,,,,,,,,,,9759200.0,16200000.0,6440800.0,1.6599721288630216,0.6599721288630216,3220.0,3030.807453416149
Farmer,Tasikmalaya,28,2660.0,2660000.0,500000.0,611800.0,3458000.0,345800.0,582000.0,13050000.0,,,,,,,,,,,,,,8157600.0,13050000.0,4892400.0,1.5997352162400706,0.5997352162400706,2660.0,3066.7669172932333
Farmer,Tasikmalaya,29,2520.0,2520000.0,500000.0,579600.0,3276000.0,327600.0,302000.0,12650000.0,,,,,,,,,,,,,,7505200.0,12650000.0,5144800.0,1.685498054682087,0.6854980546820871,2520.0,2978.253968253968
Farmer,Tasikmalaya,30,2800.0,2800000.0,500000.0,644000.0,3640000.0,364000.0,610000.0,12800000.0,,,,,,,,,,,,,,8558000.0,12800000.0,4242000.0,1.4956765599439121,0.49567655994391213,2800.0,3056.4285714285716
Farmer,Tasikmalaya,31,1680.0,1680000.0,500000.0,386400.0,2184000.0,218400.0,386000.0,8280000.0,,,,,,,,,,,,,,5354800.0,8280000.0,2925200.0,1.5462762381414805,0.5462762381414805,1680.0,3187.3809523809523
Farmer,Tasikmalaya,32,840.0,840000.0,500000.0,193200.0,1092000.0,109200.0,218000.0,3564000.0,,,,,,,,,,,,,,2952400.0,3564000.0,611600.0,1.2071535022354694,0.20715350223546944,840.0,3514.7619047619046
Farmer,Tasikmalaya,33,2800.0,2800000.0,500000.0,644000.0,3640000.0,364000.0,610000.0,13500000.0,,,,,,,,,,,,,,8558000.0,13500000.0,4942000.0,1.5774713718158448,0.5774713718158448,2800.0,3056.4285714285716
Farmer,Tasikmalaya,34,2380.0,2380000.0,500000.0,547400.0,3094000.0,309400.0,526000.0,10800000.0,,,,,,,,,,,,,,7356800.0,10800000.0,3443200.0,1.468029578077425,0.46802957807742496,2380.0,3091.09243697479
Farmer,Tasikmalaya,35,2100.0,2100000.0,500000.0,483000.0,2730000.0,273000.0,470000.0,9900000.0,,,,,,,,,,,,,,6556000.0,9900000.0,3344000.0,1.5100671140939597,0.5100671140939598,2100.0,3121.904761904762
Farmer,Tasikmalaya,36,1820.0,1820000.0,500000.0,418600.0,2366000.0,236600.0,409000.0,9300000.0,,,,,,,,,,,,,,5750200.0,9300000.0,3549800.0,1.6173350492156795,0.6173350492156795,1820.0,3159.4505494505493
Farmer,Tasikmalaya,37,3220.0,3220000.0,500000.0,740600.0,4186000.0,418600.0,694000.0,16200000.0,,,,,,,,,,,,,,9759200.0,16200000.0,6440800.0,1.6599721288630216,0.6599721288630216,3220.0,3030.807453416149
Farmer,Tasikmalaya,38,2800.0,2800000.0,500000.0,644000.0,3640000.0,364000.0,600000.0,13500000.0,,,,,,,,,,,,,,8548000.0,13500000.0,4952000.0,1.5793167992512869,0.5793167992512869,2800.0,3052.8571428571427
Farmer,Tasikmalaya,39,1540.0,2926000.0,442500.0,354200.0,2002000.0,200200.0,421000.0,19800000.0,,,,,,,,,,,,,,6345900.0,19800000.0,13454100.0,3.1201248049921997,2.1201248049921997,1540.0,4120.714285714285
Farmer,Tasikmalaya,40,1260.0,2205000.0,3375000.0,289800.0,1638000.0,163800.0,316000.0,7660000.0,,,,,,,,,,,,,,7987600.0,7660000.0,-327600.0,0.9589864289648956,-0.04101357103510441,1260.0,6339.3650793650795
Farmer,Tasikmalaya,41,980.0,1715000.0,337500.0,225400.0,1274000.0,127400.0,386000.0,13050000.0,,,,,,,,,,,,,,4065300.0,13050000.0,8984700.0,3.2100951959265,2.2100951959265,980.0,4148.265306122449
Farmer,Tasikmalaya,42,1470.0,2793000.0,3375000.0,338100.0,1911000.0,191100.0,337000.0,17550000.0,,,,,,,,,,,,,,8945200.0,17550000.0,8604800.0,1.9619460716361847,0.9619460716361847,1470.0,6085.170068027211
Farmer,Tasikmalaya,43,1680.0,3024000.0,2250000.0,386400.0,2184000.0,218400.0,289999.99999999994,23400000.0,,,,,,,,,,,,,,8352800.0,23400000.0,15047200.0,2.801455799252945,1.8014557992529452,1680.0,4971.9047619047615
Farmer,Tasikmalaya,44,1420.0,2698000.0,3375000.0,326600.0,1846000.0,184600.0,332000.0,17550000.0,,,,,,,,,,,,,,8762200.0,17550000.0,8787800.0,2.0029216406838466,1.0029216406838466,1420.0,6170.56338028169
Farmer,Tasikmalaya,45,1200.0,2100000.0,2300000.0,276000.0,1560000.0,156000.0,430000.0,16200000.0,,,,,,,,,,,,,,6822000.0,16200000.0,9378000.0,2.37467018469657,1.3746701846965699,1200.0,5685.0
Farmer,Tasikmalaya,46,2100.0,3675000.0,4500000.0,483000.0,2730000.0,273000.0,730000.0,14340000.0,,,,,,,,,,,,,,12391000.0,14340000.0,1949000.0,1.1572915826002743,0.1572915826002744,2100.0,5900.476190476191
Farmer,Tasikmalaya,47,770.0,1386000.0,300000.0,177100.0,1001000.0,100100.0,267000.0,4120000.0,,,,,,,,,,,,,,3231200.0,4120000.0,888800.0,1.2750680861599406,0.2750680861599406,770.0,4196.363636363636
Farmer,Tasikmalaya,48,1540.0,2926000.0,3600000.0,354200.0,2002000.0,200200.0,498000.0,19800000.0,,,,,,,,,,,,,,9580400.0,19800000.0,10219600.0,2.066719552419523,1.0667195524195232,1540.0,6221.038961038961
Farmer,Tasikmalaya,49,1120.0,1960000.0,337500.0,257600.0,1456000.0,145600.0,414000.0,14850000.0,,,,,,,,,,,,,,4570700.0,14850000.0,10279300.0,3.2489553022512965,2.2489553022512965,1120.0,4080.9821428571427
Farmer,Tasikmalaya,50,1470.0,2572500.0,3825000.0,338100.0,1911000.0,191100.0,439999.9999999995,17550000.0,,,,,,,,,,,,,,9277700.0,17550000.0,8272300.0,1.8916326244651154,0.8916326244651153,1470.0,6311.360544217687
